x1,id,survey,year,month,day,h_key,x,y,lon_deep,lat_deep,lon_shallow,lat_shallow,mean_cor_depth_m,mean_bathy,mean_depthdiff,num_quadrats,presence,lat,lon,depth,source,num_surveys,multiple_surveys
4181,569_1,PAC 2014-29,2014,5,5,569,711429.6762,975368.8902,-130.3840167,53.70300001,-130.3841167,53.70333335,-0.2,2.121366978,2.321366978,2,1,53.70300001,-130.3840167,-0.2,bhm,2,1
4225,581_1,PAC 2014-29,2014,5,5,581,709487.6058,977153.1391,-130.4154833,53.71773332,-130.4156667,53.71780001,12.92307692,9.607596397,3.315480526,3,0,53.71773332,-130.4154833,12.92307692,bhm,4,1
4229,582_1,PAC 2014-29,2014,5,5,582,709274.8609,978904.4239,-130.41985,53.73283335,-130.4194667,53.73139998,5.88372093,9.849375725,3.965654795,3,1,53.73283335,-130.41985,5.88372093,bhm,3,1
4236,584_1,PAC 2014-29,2014,5,5,584,709979.9598,979378.1518,-130.4101167,53.73758335,-130.4105167,53.73743331,4,3.760914326,0.239085674,4,1,53.73758335,-130.4101167,4,bhm,3,1
4232,583_2,PAC 2014-29,2014,5,5,583,711046.4342,979981.8803,-130.3938833,53.74368331,-130.3934833,53.74356664,14,17.10268784,3.102687836,1,1,53.74368331,-130.3938833,14,bhm,4,1
4239,585_1,PAC 2014-29,2014,5,5,585,712086.0618,980346.1224,-130.37865,53.74788335,-130.37865,53.74821669,10,9.665352821,0.334647179,4,1,53.74788335,-130.37865,10,bhm,3,1
4242,586_1,PAC 2014-29,2014,5,5,586,712947.0364,981013.4297,-130.3667167,53.75405,-130.36725,53.75408332,1.166666667,-0.328494936,1.495161603,6,0,53.75405,-130.3667167,1.166666667,bhm,2,1
2303,197_3,PAC 2015-36,2015,5,5,197,656192.9812,781717.4538,-131.0123667,51.93754997,-131.0133667,51.93703334,12.19607843,13,1.62745098,8,1,51.93754997,-131.0123667,12.19607843,bhm,5,1
2311,199_1,PAC 2015-36,2015,5,5,199,655208.8314,784337.5983,-131.0298667,51.96018333,-131.0335333,51.95888335,12,12,0,6,1,51.96018333,-131.0298667,12,bhm,6,1
2324,200_10,PAC 2015-36,2015,5,5,200,656492.0277,785761.2532,-131.0110167,51.97281666,-131.0127,51.97425003,7.380952381,8,0.619047619,2,1,51.97281666,-131.0110167,7.380952381,bhm,8,1
2332,201_2,PAC 2015-36,2015,5,5,201,655336.3344,789003.8694,-131.0326,52.00211667,-131.0341833,52.00166667,16,17,1,1,0,52.00211667,-131.0326,16,bhm,6,1
2350,204_1,PAC 2015-36,2015,5,5,204,659021.5794,789318.8262,-130.97955,52.00745,-130.98115,52.00795,13.17647059,12,1.176470588,4,1,52.00745,-130.97955,13.17647059,bhm,5,1
2347,203_6,PAC 2015-36,2015,5,5,203,657120.3862,789816.937,-131.00805,52.01018333,-131.0065,52.011,8.75,9,0.75,3,1,52.01018333,-131.00805,8.75,bhm,6,1
2338,202_1,PAC 2015-36,2015,5,5,202,654625.421,791444.3745,-131.0453,52.02383333,-131.0451667,52.0265,4,4,0,8,1,52.02383333,-131.0453,4,bhm,6,1
2355,205_1,PAC 2015-36,2015,5,5,205,657537.7219,791528.2476,-131.0033833,52.02598333,-131.00415,52.02565,12.16666667,10,2.166666667,7,1,52.02598333,-131.0033833,12.16666667,bhm,4,1
852,1308_1,PAC2018-067,2018,6,5,1308,581631.1043,908488.2162,-132.25705,53.01773333,-132.25645,53.01798333,13,14,1,1,0,53.01773333,-132.25705,13,bhm,6,1
848,1307_2,PAC2018-067,2018,6,5,1307,574775.1645,910110.7452,-132.3614167,53.02658333,-132.3606667,53.02656667,16.06666667,18,1.933333333,3,0,53.02658333,-132.3614167,16.06666667,bhm,4,1
841,1304_1,PAC2018-067,2018,6,5,1304,570524.6054,911199.972,-132.42585,53.03291667,-132.4241333,53.03306667,3.216216216,0,3.216216216,11,0,53.03291667,-132.42585,3.216216216,bhm,1,0
842,1305_1,PAC2018-067,2018,6,5,1305,576100.5679,911740.5726,-132.3442333,53.0425,-132.3443833,53.04276667,1.844444444,0,2.377777778,4,0,53.0425,-132.3442333,1.844444444,bhm,1,0
843,1306_10,PAC2018-067,2018,6,5,1306,581272.8288,913132.7497,-132.2700667,53.05771667,-132.2679833,53.05958333,0.285714286,1,0.714285714,3,0,53.05771667,-132.2700667,0.285714286,bhm,5,1
3562,411_6,PAC 2014-58,2014,9,5,411,774540.3897,839298.848,-129.3305833,52.51546666,-129.3286,52.51574999,-0.897435897,-4.524032116,3.626596219,3,1,52.51546666,-129.3305833,-0.897435897,bhm,4,1
3569,414_1,PAC 2014-58,2014,9,5,414,785715.3792,842999.8894,-129.16755,52.55310001,-129.1683333,52.55234998,3.444444444,0.47839874,2.966045704,2,1,52.55310001,-129.16755,3.444444444,bhm,2,1
3697,449_11,PAC 2014-58,2014,9,5,449,788119.2384,843356.1992,-129.1323333,52.55601667,-129.1320667,52.55736669,10,10.08320522,0.083205223,1,1,52.55601667,-129.1323333,10,bhm,4,1
3571,416_10,PAC 2014-58,2014,9,5,416,786332.7306,847806.0771,-129.1591667,52.59669997,-129.16185,52.59663334,4,4.056506157,0.056506157,2,1,52.59669997,-129.1591667,4,bhm,7,1
3695,448_4,PAC 2014-58,2014,9,5,448,787994.264,848280.0797,-129.1369833,52.60138334,-129.1372167,52.60170002,2.92,2.42531848,0.834936304,3,1,52.60138334,-129.1369833,2.92,bhm,5,1
3578,417_1,PAC 2014-58,2014,9,5,417,784478.9937,849405.0298,-129.1902167,52.61005001,-129.19105,52.60970001,8.405405405,6.661228657,1.744176749,4,1,52.61005001,-129.1902167,8.405405405,bhm,2,1
3580,418_6,PAC 2014-58,2014,9,5,418,783040.5268,851511.92,-129.2132667,52.6287,-129.21285,52.62859999,4.62962963,8.541765213,3.912135583,3,1,52.6287,-129.2132667,4.62962963,bhm,1,0
3581,419_1,PAC 2014-58,2014,9,5,419,782738.4926,852829.6534,-129.2181333,52.64041665,-129.2185333,52.64071668,1.714285714,3.345385075,1.63109936,2,0,52.64041665,-129.2181333,1.714285714,bhm,2,1
3687,447_1,PAC 2014-58,2014,9,5,447,781936.7455,854449.268,-129.2303333,52.65444997,-129.2297667,52.65454998,10.58333333,8.453993797,2.432002068,4,1,52.65444997,-129.2303333,10.58333333,bhm,5,1
3686,446_5,PAC 2014-58,2014,9,5,446,782824.1733,856346.5857,-129.2187167,52.67131666,-129.2188833,52.67163334,-0.409090909,-3.315605164,2.906514254,3,0,52.67131666,-129.2187167,-0.409090909,bhm,1,0
3592,423_6,PAC 2014-58,2014,9,5,423,782240.9697,856643.6619,-129.2278833,52.67361666,-129.2277833,52.67406667,0.819148936,-1.96732533,2.795511941,8,1,52.67361666,-129.2278833,0.819148936,bhm,1,0
3681,445_1,PAC 2014-58,2014,9,5,445,783456.2674,857720.6746,-129.2107333,52.68403333,-129.2115667,52.68311666,-0.5625,1.367881775,1.930381775,4,1,52.68403333,-129.2107333,-0.5625,bhm,5,1
4600,670_1,PAC 2014-29,2014,5,6,670,738145.4669,913205.7965,-129.9261833,53.16073333,-129.9257167,53.16088333,13,14.85628128,1.856281281,1,1,53.16073333,-129.9261833,13,bhm,2,1
4654,683_1,PAC 2014-29,2014,5,6,683,747582.1253,913138.3881,-129.78575,53.16475,-129.7866833,53.1651,0.981012658,-1.103564262,2.084576921,13,1,53.16475,-129.78575,0.981012658,bhm,3,1
4605,673_1,PAC 2014-29,2014,5,6,673,746873.7254,913389.2796,-129.7966333,53.1665,-129.7976334,53.1665,3.484848485,2.90918231,0.575666175,2,1,53.1665,-129.7966333,3.484848485,bhm,6,1
4638,680_12,PAC 2014-29,2014,5,6,680,741200.7812,914476.5407,-129.8795666,53.17278333,-129.8826,53.17366667,1,-0.338793963,1.338793963,1,1,53.17278333,-129.8795666,1,bhm,6,1
4657,684_1,PAC 2014-29,2014,5,6,684,744558.4324,914374.1665,-129.8311333,53.17426667,-129.8299166,53.17445,3,2.141546965,0.858453035,1,0,53.17426667,-129.8311333,3,bhm,4,1
2359,206_1,PAC 2015-36,2015,5,6,206,654464.3419,793321.8934,-131.0498167,52.03998333,-131.0517,52.03758334,17,18,1,1,0,52.03998333,-131.0498167,17,bhm,11,1
2657,251_4,PAC 2015-36,2015,5,6,251,655117.5056,794950.8684,-131.0420167,52.05508333,-131.0411333,52.05568333,14.3125,14,1.020833333,7,1,52.05508333,-131.0420167,14.3125,bhm,5,1
2393,210_2,PAC 2015-36,2015,5,6,210,658716.6817,795036.6384,-130.9896166,52.05838333,-130.9901167,52.05865,11.27272727,12,0.727272727,4,1,52.05838333,-130.9896166,11.27272727,bhm,4,1
2390,209_9,PAC 2015-36,2015,5,6,209,656338.7524,795649.3407,-131.0230167,52.06196667,-131.0271333,52.06268333,8,8,0,2,1,52.06196667,-131.0230167,8,bhm,9,1
2377,208_3,PAC 2015-36,2015,5,6,208,654624.2356,795854.4097,-131.0499833,52.06296667,-131.0494,52.06331667,16,17,1,1,0,52.06296667,-131.0499833,16,bhm,5,1
2396,211_1,PAC 2015-36,2015,5,6,211,660599.1572,795876.7101,-130.96325,52.06716667,-130.96405,52.06753333,15.57142857,16,0.428571429,2,0,52.06716667,-130.96325,15.57142857,bhm,5,1
2372,207_13,PAC 2015-36,2015,5,6,207,653403.5612,796830.5307,-131.0685167,52.07278334,-131.06895,52.06901666,3.647058824,5,1.352941176,13,1,52.07278334,-131.0685167,3.647058824,bhm,7,1
2402,212_4,PAC 2015-36,2015,5,6,212,662029.3622,796902.8407,-130.9431167,52.07685,-130.9429333,52.0777,14.5,15,0.5,2,1,52.07685,-130.9431167,14.5,bhm,7,1
2417,215_10,PAC 2015-36,2015,5,6,215,660744.8316,799250.3687,-130.9650333,52.09846667,-130.9635333,52.09631666,7.777777778,8,0.222222222,6,0,52.09846667,-130.9650333,7.777777778,bhm,8,1
2636,249_10,PAC 2015-36,2015,5,6,249,650195.1737,804179.3919,-131.1251,52.13511667,-131.1228,52.134516669999996,4,3,1,1,0,52.13511667,-131.1251,4,bhm,7,1
2704,258_3,PAC 2015-36,2015,5,6,258,649729.1012,810582.5457,-131.1367333,52.19163334,-131.1399833,52.19101667,4.543478261,5,0.456521739,7,1,52.19163334,-131.1367333,4.543478261,bhm,6,1
2970,305_1,PAC 2015-36,2015,5,6,305,649814.6503,810917.1676,-131.1355167,52.19478334,-131.1322667,52.19569999,6,6,0,3,1,52.19478334,-131.1355167,6,bhm,9,1
3267,354_4,PAC 2015-36,2015,5,6,354,634767.782,834236.6485,-131.38135,52.39321667,-131.38285,52.39318333,5.15,6,1.15,5,1,52.39321667,-131.38135,5.15,bhm,6,1
794,1290_1,PAC2018-067,2018,6,6,1290,588099.8857,899092.6555,-132.14915,52.93844999,-132.1492167,52.93831666,10.41666667,9,2.166666667,3,0,52.93844999,-132.14915,10.41666667,bhm,3,1
805,1293_1,PAC2018-067,2018,6,6,1293,592574.864,902389.1341,-132.0863333,52.97183336,-132.0858833,52.97203331,0.666666667,0,1.833333333,3,0,52.97183336,-132.0863333,0.666666667,bhm,1,0
797,1291_3,PAC2018-067,2018,6,6,1291,586495.976,903174.5075,-132.1782167,52.97395,-132.1761,52.97389997,15,17,2,1,0,52.97395,-132.1782167,15,bhm,5,1
802,1292_1,PAC2018-067,2018,6,6,1292,587953.1679,903410.6552,-132.1565167,52.97744999,-132.1563833,52.97758331,15,18,3,1,0,52.97744999,-132.1565167,15,bhm,3,1
806,1294_2,PAC2018-067,2018,6,6,1294,585272.0096,905579.9421,-132.1993833,52.99458332,-132.1992667,52.99475002,15,17,2,1,0,52.99458332,-132.1993833,15,bhm,3,1
811,1296_1,PAC2018-067,2018,6,6,1296,581821.0361,906264.5815,-132.2516833,52.99786669,-132.2516833,52.99786669,-1.043478261,-5,3.956521739,2,0,52.99786669,-132.2516833,-1.043478261,bhm,1,0
3781,467_1,PAC 2014-58,2014,9,6,467,731342.5607,921501.2534,-130.0351,53.2316,-130.0349333,53.23168333,9.361111111,8.877117157,2.048258252,3,0,53.2316,-130.0351,9.361111111,bhm,4,1
3791,469_7,PAC 2014-58,2014,9,6,469,730247.1058,922579.2931,-130.0541167,53.2406,-130.05225,53.24043333,0.821705426,-0.196961164,1.018666591,10,1,53.2406,-130.0541167,0.821705426,bhm,3,1
3795,470_1,PAC 2014-58,2014,9,6,470,731307.7181,923434.6939,-130.0379167,53.24893333,-130.0388,53.24985,9,9.115585327,0.115585327,1,0,53.24893333,-130.0379167,9,bhm,4,1
3785,468_4,PAC 2014-58,2014,9,6,468,729380.5575,924501.0795,-130.0671833,53.25716667,-130.0687833,53.25753333,0,0.334833145,0.334833145,5,1,53.25716667,-130.0671833,0,bhm,4,1
3799,471_10,PAC 2014-58,2014,9,6,471,728039.3133,924826.0968,-130.0898167,53.25886666,-130.08675,53.2598,2.706896552,2.517101765,0.492923408,4,1,53.25886666,-130.0898167,2.706896552,bhm,7,1
3812,475_10,PAC 2014-58,2014,9,6,475,727558.6534,927660.0614,-130.0959,53.28396667,-130.0974333,53.28451665,-4,-2.73089695,1.26910305,1,1,53.28396667,-130.0959,-4,bhm,2,1
3806,472_1,PAC 2014-58,2014,9,6,472,727798.1342,927818.3762,-130.0938,53.28588333,-130.0935,53.28566666,-2.807692308,-3.369999886,1.52846153,7,0,53.28588333,-130.0938,-2.807692308,bhm,1,0
3807,473_1,PAC 2014-58,2014,9,6,473,726925.9413,930573.4747,-130.1091667,53.31043332,-130.10895,53.31049999,7.5,5.518317699,1.981682301,2,1,53.31043332,-130.1091667,7.5,bhm,4,1
3868,485_16,PAC 2014-58,2014,9,6,485,725902.1435,930925.8875,-130.12925,53.31316668,-130.1246667,53.31288335,4,3.597775698,0.402224302,3,1,53.31316668,-130.12925,4,bhm,7,1
3811,474_1,PAC 2014-58,2014,9,6,474,726097.0668,931523.2929,-130.1233667,53.31846666,-130.1237,53.31853333,-2.130434783,-3.369999886,1.239565103,6,0,53.31846666,-130.1233667,-2.130434783,bhm,1,0
188,1186_11,Habitat Mapping 2017 - Gulf Islands,2017,9,6,1186,1197688.801,423526.4036,-123.3149167,48.7948,-123.3114167,48.79363333,2.692307692,2.46561718,0.513224162,4,0,48.7948,-123.3149167,2.692307692,bhm,10,1
198,1187_4,Habitat Mapping 2017 - Gulf Islands,2017,9,6,1187,1197558.849,424113.1769,-123.3146667,48.79938335,-123.3134,48.79983336,16,15.96841145,0.031588554,2,0,48.79938335,-123.3146667,16,bhm,5,1
249,1194_3,Habitat Mapping 2017 - Gulf Islands,2017,9,6,1194,1193696.045,425386.3448,-123.3662333,48.81225001,-123.3663333,48.81169999,10.64705882,11.37284088,1.300073511,3,0,48.81225001,-123.3662333,10.64705882,bhm,4,1
238,1193_10,Habitat Mapping 2017 - Gulf Islands,2017,9,6,1193,1193016.381,426198.0063,-123.37385,48.81871668,-123.3755167,48.82016665,10,9.379392624,0.620607376,1,0,48.81871668,-123.37385,10,bhm,11,1
1108,1360_5,PAC2018-105,2018,9,6,1360,895567.4322,652032.4116,-127.4857,50.87316666,-127.4848833,50.87286669,5.115384615,1.523235202,3.592149414,8,0,50.87316666,-127.4857,5.115384615,bhm,3,1
1234,1386_3,PAC2018-105,2018,9,6,1386,898981.887,652309.8686,-127.43665,50.87608331,-127.4378,50.87618332,13.5,14.78633118,1.286331177,2,0,50.87608331,-127.43665,13.5,bhm,6,1
1124,1364_3,PAC2018-105,2018,9,6,1364,895256.2275,652439.9188,-127.4896167,50.8765667,-127.4903833,50.87651666,9.806818182,6.607057095,3.199761087,6,1,50.8765667,-127.4896167,9.806818182,bhm,5,1
1131,1365_6,PAC2018-105,2018,9,6,1365,895400.0762,652438.7802,-127.4884,50.87695001,-127.48755,50.87653332,4.52173913,4.865210533,0.484121281,2,1,50.87695001,-127.4884,4.52173913,bhm,7,1
4556,661_1,PAC 2014-29,2014,5,7,661,750962.2953,912616.8927,-129.7346667,53.16133334,-129.7352,53.16101667,14,15.25421238,1.254212379,3,0,53.16133334,-129.7346667,14,bhm,4,1
4617,675_1,PAC 2014-29,2014,5,7,675,748344.1175,915286.3845,-129.7755166,53.18390001,-129.7754333,53.18371666,-0.529411765,-3.369999886,2.840588121,5,1,53.18390001,-129.7755166,-0.529411765,bhm,1,0
4644,681_2,PAC 2014-29,2014,5,7,681,734675.1119,916905.5109,-129.9814833,53.19208333,-129.9813,53.19219999,7,7.364902973,0.364902973,1,1,53.19208333,-129.9814833,7,bhm,5,1
4663,685_3,PAC 2014-29,2014,5,7,685,733923.5484,918431.9174,-129.9943,53.20524999,-129.9926333,53.20516667,4,3.958320618,0.041679382,1,1,53.20524999,-129.9943,4,bhm,6,1
4649,682_3,PAC 2014-29,2014,5,7,682,733087.5266,918655.4603,-130.0069,53.20681667,-130.0074833,53.20695,11,11.80655003,0.806550026,1,1,53.20681667,-130.0069,11,bhm,6,1
2725,262_1,PAC 2015-36,2015,5,7,262,656338.2974,807244.2302,-131.0371833,52.16613334,-131.0407833,52.16726667,14.26315789,12,2.684210526,10,1,52.16613334,-131.0371833,14.26315789,bhm,8,1
2734,263_10,PAC 2015-36,2015,5,7,263,658099.4242,809451.2394,-131.0111833,52.18703334,-131.0138,52.18683333,1.151515152,2,0.848484848,5,1,52.18703334,-131.0111833,1.151515152,bhm,7,1
2740,264_1,PAC 2015-36,2015,5,7,264,658673.0335,812270.787,-131.00745,52.21259999,-131.0062167,52.21301667,3,3,0,6,1,52.21259999,-131.00745,3,bhm,4,1
2755,266_5,PAC 2015-36,2015,5,7,266,655222.0071,813634.0001,-131.0600167,52.2228,-131.0595667,52.2222,6.45,7,0.55,2,1,52.2228,-131.0600167,6.45,bhm,5,1
2758,267_11,PAC 2015-36,2015,5,7,267,652856.5598,814142.1561,-131.0954333,52.22686667,-131.09485,52.22538333,-0.333333333,0,0.333333333,2,0,52.22686667,-131.0954333,-0.333333333,bhm,8,1
2766,268_1,PAC 2015-36,2015,5,7,268,650748.1386,814686.7871,-131.1264,52.2287,-131.1269,52.22721667,10.5625,10,1.5625,4,1,52.2287,-131.1264,10.5625,bhm,6,1
2979,306_1,PAC 2015-36,2015,5,7,306,658627.6383,814103.3953,-131.0100667,52.22901667,-131.0079333,52.23013333,11,11,0,1,0,52.22901667,-131.0100667,11,bhm,8,1
2746,265_14,PAC 2015-36,2015,5,7,265,658005.1068,814184.4235,-131.0170333,52.23040001,-131.0196333,52.22914999,2.947368421,3,1,2,1,52.23040001,-131.0170333,2.947368421,bhm,9,1
2772,269_12,PAC 2015-36,2015,5,7,269,651180.3998,816362.0693,-131.1209,52.24278334,-131.1214333,52.2437,-2,-3,1,1,1,52.24278334,-131.1209,-2,bhm,8,1
2439,218_1,PAC 2015-36,2015,5,7,218,653402.0625,817790.6048,-131.0907833,52.25818334,-131.0910167,52.25593333,5.171428571,5,0.171428571,12,0,52.25818334,-131.0907833,5.171428571,bhm,5,1
2993,308_10,PAC 2015-36,2015,5,7,308,655124.2366,817745.0771,-131.0666333,52.26026667,-131.06565,52.25931667,-2.464285714,-1,1.464285714,2,1,52.26026667,-131.0666333,-2.464285714,bhm,6,1
2447,219_3,PAC 2015-36,2015,5,7,219,654012.6346,820103.4539,-131.0841833,52.27956667,-131.0859167,52.27920001,14,14,0,2,1,52.27956667,-131.0841833,14,bhm,9,1
3164,334_2,PAC 2015-36,2015,5,7,334,618551.4823,870458.2147,-131.6623334,52.70555,-131.6623667,52.70530001,15,19,4,1,0,52.70555,-131.6623334,15,bhm,3,1
728,1269_4,PAC2018-067,2018,6,7,1269,635085.5289,814606.5528,-131.3554333,52.21783333,-131.35505,52.21793334,16,20,4,1,0,52.21783333,-131.3554333,16,bhm,2,1
790,1289_4,PAC2018-067,2018,6,7,1289,584119.8951,899859.3302,-132.2092167,52.94255002,-132.2091667,52.94251664,-1.115384615,-2,1.807692308,3,0,52.94255002,-132.2092167,-1.115384615,bhm,1,0
809,1295_4,PAC2018-067,2018,6,7,1295,580456.8062,903264.0968,-132.2680667,52.96983331,-132.2679167,52.97026666,13,17,4,1,0,52.96983331,-132.2680667,13,bhm,2,1
3817,477_5,PAC 2014-58,2014,9,7,477,730484.9755,950562.7528,-130.0736167,53.49125001,-130.0735167,53.49109999,7.419354839,5.116123199,2.423100748,2,1,53.49125001,-130.0736167,7.419354839,bhm,3,1
3819,478_4,PAC 2014-58,2014,9,7,478,726074.0962,954736.358,-130.1437167,53.52620001,-130.1435167,53.52573334,5.333333333,5.939226151,1.313075384,3,1,53.52620001,-130.1437167,5.333333333,bhm,4,1
4108,552_5,PAC 2014-58,2014,9,7,552,737264.4335,955319.6623,-129.9756667,53.53693333,-129.97525,53.53700002,1.698412698,2.653829098,1.852863668,3,1,53.53693333,-129.9756667,1.698412698,bhm,2,1
3823,479_5,PAC 2014-58,2014,9,7,479,724201.3298,956045.07,-130.1727167,53.53708331,-130.1732167,53.53663336,4.99378882,7.211073399,2.217284579,11,1,53.53708331,-130.1727167,4.99378882,bhm,3,1
4102,551_11,PAC 2014-58,2014,9,7,551,736188.4649,956961.4477,-129.9941833,53.55226669,-129.99305,53.55129999,-0.928571429,-3.601703167,2.673131738,3,1,53.55226669,-129.9941833,-0.928571429,bhm,6,1
3908,496_4,PAC 2014-58,2014,9,7,496,736145.7883,958887.4802,-129.9949167,53.56829999,-129.9949834,53.56831665,10.71428571,12.68820667,2.241172382,2,0,53.56829999,-129.9949167,10.71428571,bhm,1,0
3836,480_2,PAC 2014-58,2014,9,7,480,719223.4379,960278.8355,-130.2522167,53.57188333,-130.2529167,53.57144998,8.180851064,9.935845375,2.026693364,6,1,53.57188333,-130.2522167,8.180851064,bhm,4,1
3841,481_4,PAC 2014-58,2014,9,7,481,712944.8449,963774.8518,-130.3500333,53.6,-130.3503667,53.59954999,4.791666667,3.045318365,1.772784015,5,1,53.6,-130.3500333,4.791666667,bhm,4,1
4154,563_10,PAC 2014-58,2014,9,7,563,698586.5754,966978.6316,-130.5693333,53.62154999,-130.57055,53.62006664,-3,-1.39191556,1.60808444,1,1,53.62154999,-130.5693333,-3,bhm,5,1
4147,561_6,PAC 2014-58,2014,9,7,561,699946.5204,967157.6086,-130.5507333,53.62296664,-130.5497334,53.62273331,4,3.972936869,0.027063131,1,1,53.62296664,-130.5507333,4,bhm,3,1
3848,482_18,PAC 2014-58,2014,9,7,482,707152.6891,967249.6098,-130.4378667,53.62963333,-130.4401833,53.62820002,-1.064516129,0.530466139,1.594982268,2,1,53.62963333,-130.4378667,-1.064516129,bhm,10,1
3865,484_5,PAC 2014-58,2014,9,7,484,700885.1309,967933.087,-130.53695,53.63051669,-130.5337,53.62873332,4,4.327112198,0.327112198,3,1,53.63051669,-130.53695,4,bhm,5,1
3854,483_10,PAC 2014-58,2014,9,7,483,704839.31740000006,968504.6052,-130.4783,53.6387167,-130.47605,53.63646666,4,3.928928614,0.071071386,3,1,53.6387167,-130.4783,4,bhm,8,1
181,1185_10,Habitat Mapping 2017 - Gulf Islands,2017,9,7,1185,1197921.58,422175.8292,-123.3123833,48.78216667,-123.3102833,48.7818833,2.428571429,3.507954359,1.07938293,2,0,48.78216667,-123.3123833,2.428571429,bhm,7,1
311,1205_11,Habitat Mapping 2017 - Gulf Islands,2017,9,7,1205,1203725.754,426233.4635,-123.2275833,48.81701667,-123.2306167,48.81608334,2.65,-0.541901886,3.191901886,2,0,48.81701667,-123.2275833,2.65,bhm,3,1
314,1206_1,Habitat Mapping 2017 - Gulf Islands,2017,9,7,1206,1202641.727,426333.3942,-123.2439333,48.81791668,-123.2423,48.81920001,8,5.661172867,2.338827133,3,0,48.81791668,-123.2439333,8,bhm,4,1
253,1195_2,Habitat Mapping 2017 - Gulf Islands,2017,9,7,1195,1191990.416,426473.6943,-123.38895,48.82248332,-123.3893833,48.82195002,2.571428571,-0.826395631,3.397824202,5,0,48.82248332,-123.38895,2.571428571,bhm,2,1
255,1196_1,Habitat Mapping 2017 - Gulf Islands,2017,9,7,1196,1191272.762,426942.5476,-123.3987333,48.82688332,-123.39955,48.8265,9.5,8.719076157,0.780923843,4,0,48.82688332,-123.3987333,9.5,bhm,6,1
261,1197_1,Habitat Mapping 2017 - Gulf Islands,2017,9,7,1197,1191218.031,426907.0445,-123.3989167,48.82699998,-123.3985167,48.82744999,5,7.385674,2.385674,1,0,48.82699998,-123.3989167,5,bhm,6,1
267,1198_3,Habitat Mapping 2017 - Gulf Islands,2017,9,7,1198,1190768.924,427748.5275,-123.4049167,48.83446668,-123.4039667,48.83449999,14,14.04415131,0.044151306,1,0,48.83446668,-123.4049167,14,bhm,5,1
1112,1361_6,PAC2018-105,2018,9,7,1361,897141.6348,651443.8847,-127.4628333,50.86748333,-127.4626,50.86794999,4.886956522,5.303908825,0.977399822,7,1,50.86748333,-127.4628333,4.886956522,bhm,3,1
1118,1363_1,PAC2018-105,2018,9,7,1363,897173.3898,652240.9789,-127.4624667,50.87485002,-127.4625833,50.87450002,13.80769231,11.61076927,2.196923036,3,0,50.87485002,-127.4624667,13.80769231,bhm,4,1
1134,1366_10,PAC2018-105,2018,9,7,1366,895715.8715,653031.8676,-127.4836667,50.88323332,-127.4830167,50.88078334,0,-0.032019656,0.032019656,4,0,50.88323332,-127.4836667,0,bhm,4,1
1115,1362_3,PAC2018-105,2018,9,7,1362,895121.804,653594.2561,-127.4919833,50.88691667,-127.49115,50.88656667,8.723684211,8.384930611,1.924080773,6,1,50.88691667,-127.4919833,8.723684211,bhm,4,1
4171,566_3,PAC 2014-29,2014,5,8,566,729084.7795,971893.5567,-130.1132667,53.68110002,-130.1140667,53.68078334,4.081081081,6.796512604,2.781427435,4,1,53.68110002,-130.1132667,4.081081081,bhm,6,1
4995,756_2,PAC 2014-29,2014,5,8,756,729594.044,973776.9287,-130.1072333,53.69836667,-130.1072667,53.69861666,5.666666667,5.542625904,1.495263788,2,1,53.69836667,-130.1072333,5.666666667,bhm,4,1
