"survey_series_id","survey_id","species_code","survey_desc","trip_id","year","fishing_event_id","fe_major_level_id","latitude","longitude","grouping_code","major_stat_area_code","minor_stat_area_code","depth_m","duration_min","doorspread_m","speed_mpm","tow_length_m","catch_weight","density_kgpm2","catch_count","density_pcpm2","skate_count","hook_count","density_ppkm2","survey_series_desc","survey_abbrev","species_common_name","species_science_name","species_desc"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,660877,80,50.813666,-129,132,NA,NA,59,NA,NA,NA,NA,0,NA,2,NA,8,792,50.336281,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,660878,81,50.980666,-128.999833,132,NA,NA,79,NA,NA,NA,NA,0,NA,1,NA,8,789,25.263837,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,660879,82,50.647,-128.466666,131,NA,NA,77,NA,NA,NA,NA,0,NA,3,NA,8,794,75.314234,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,660880,83,50.814333,-128.466666,131,NA,NA,51,NA,NA,NA,NA,0,NA,26,NA,8,795,651.902331,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762265,5,52.849833,-130.867166,134,NA,NA,46,NA,NA,NA,NA,0,NA,4,NA,8,796,100.16667,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762267,7,54.151666,-130.584166,134,NA,NA,75,NA,NA,NA,NA,0,NA,2,NA,8,802,49.708646,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762268,8,54.319,-130.583,134,NA,NA,73,NA,NA,NA,NA,0,NA,5,NA,8,792,125.840703,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762270,10,54.518166,-131.152333,134,NA,NA,128,NA,NA,NA,NA,0,NA,1,NA,8,793,25.136402,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762271,11,54.499666,-131.4085,134,NA,NA,69,NA,NA,NA,NA,0,NA,1,NA,8,792,25.16814,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762272,12,54.349666,-131.153333,134,NA,NA,60,NA,NA,NA,NA,0,NA,18,NA,8,798,449.620318,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762273,13,54.3325,-131.405,134,NA,NA,170,NA,NA,NA,NA,0,NA,1,NA,8,800,24.916459,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762281,21,54.180333,-133.150333,134,NA,NA,53,NA,NA,NA,NA,0,NA,11,NA,8,799,274.424082,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762286,26,53.348,-132.817666,134,NA,NA,110,NA,NA,NA,NA,0,NA,1,NA,8,798,24.978906,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762288,28,54.017333,-133.416666,134,NA,NA,71,NA,NA,NA,NA,0,NA,19,NA,8,788,480.622057,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762291,31,54.1665,-132.258666,134,NA,NA,86,NA,NA,NA,NA,0,NA,2,NA,8,800,49.832918,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762292,32,54.166166,-132.03,134,NA,NA,68,NA,NA,NA,NA,0,NA,6,NA,8,782,152.939903,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762293,33,53.849,-130.867,134,NA,NA,80,NA,NA,NA,NA,0,NA,19,NA,8,794,476.990152,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762294,34,53.65,-130.555666,134,NA,NA,31,NA,NA,NA,NA,0,NA,32,NA,8,790,807.41944,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762295,35,53.682166,-130.8675,134,NA,NA,48,NA,NA,NA,NA,0,NA,86,NA,8,802,2137.47182,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762296,36,53.5165,-130.8665,134,NA,NA,90,NA,NA,NA,NA,0,NA,7,NA,8,793,175.954819,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762297,37,53.349,-130.866666,134,NA,NA,135,NA,NA,NA,NA,0,NA,1,NA,8,799,24.947643,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762298,38,53.182333,-130.866666,134,NA,NA,104,NA,NA,NA,NA,0,NA,1,NA,8,793,25.136402,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762299,39,53.151833,-130.583333,134,NA,NA,185,NA,NA,NA,NA,0,NA,2,NA,8,795,50.146333,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,67,"4XE","2004 IPHC Longline Survey",NA,2004,762304,44,53.3495,-130.583,134,NA,NA,57,NA,NA,NA,NA,0,NA,4,NA,8,790,100.92743,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
4,70,"4XE","2006 West Coast Vancouver Island Synoptic",61986,2006,1281380,164,49.024333,-126.297666,65,"03","24",106,16,68.9,76.666682,1100,0.1,1.319435282e-06,1,1.18318901053832e-05,NA,NA,NA,"West Coast Vancouver Island Synoptic Bottom Trawl","SYN WCVI","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985234,12,48.8335,-125.591833,131,NA,NA,45,NA,NA,NA,NA,0,NA,1,NA,7,702,28.394825,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985241,19,49.166666,-126.6115,131,NA,NA,124,NA,NA,NA,NA,0,NA,1,NA,7,705,28.273996,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985243,21,49.333666,-126.408833,131,NA,NA,40,NA,NA,NA,NA,0,NA,74,NA,7,701,2104.214537,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985245,23,49.333666,-126.658,131,NA,NA,73,NA,NA,NA,NA,0,NA,14,NA,7,701,398.094642,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985246,24,49.500333,-126.609666,131,NA,NA,42,NA,NA,NA,NA,0,NA,42,NA,7,704,1189.194648,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985247,25,49.499833,-126.859666,131,NA,NA,87,NA,NA,NA,NA,0,NA,1,NA,7,706,28.233948,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985255,33,50.000166,-127.6915,131,NA,NA,85,NA,NA,NA,NA,0,NA,1,NA,7,705,28.273996,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985256,34,50.330166,-128.159,131,NA,NA,159,NA,NA,NA,NA,0,NA,1,NA,7,699,28.516691,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985258,36,50.831,-128.441166,131,NA,NA,54,NA,NA,NA,NA,0,NA,27,NA,7,702,766.660286,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985259,37,50.666666,-128.441166,131,NA,NA,87,NA,NA,NA,NA,0,NA,30,NA,7,704,849.424748,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985263,41,50.9995,-128.9745,132,NA,NA,84,NA,NA,NA,NA,0,NA,1,NA,7,700,28.475953,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985271,49,51.6625,-129.540333,132,NA,NA,95,NA,NA,NA,NA,0,NA,2,NA,7,702,56.78965,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985277,55,51.667,-128.459833,132,NA,NA,146,NA,NA,NA,NA,0,NA,1,NA,7,701,28.435331,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985278,56,51.835,-128.407,132,NA,NA,122,NA,NA,NA,NA,0,NA,2,NA,7,702,56.78965,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985279,57,51.834166,-128.673833,132,NA,NA,104,NA,NA,NA,NA,0,NA,8,NA,7,702,227.158603,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985280,58,52.0005,-128.7255,132,NA,NA,166,NA,NA,NA,NA,0,NA,3,NA,7,702,85.184476,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985281,59,52.167833,-128.656333,132,NA,NA,215,NA,NA,NA,NA,0,NA,1,NA,7,702,28.394825,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985283,61,51.8305,-128.941166,132,NA,NA,84,NA,NA,NA,NA,0,NA,1,NA,7,701,28.435331,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985285,63,51.835333,-129.258833,132,NA,NA,124,NA,NA,NA,NA,0,NA,3,NA,7,700,85.42786,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985288,66,51.5035,-129.276,132,NA,NA,49,NA,NA,NA,NA,0,NA,6,NA,7,701,170.611989,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985289,67,51.500333,-129.009166,132,NA,NA,45,NA,NA,NA,NA,0,NA,23,NA,7,705,650.301916,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985290,68,51.502,-128.739333,132,NA,NA,91,NA,NA,NA,NA,0,NA,9,NA,7,702,255.553428,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985296,74,51.166666,-128.758166,132,NA,NA,107,NA,NA,NA,NA,0,NA,1,NA,7,701,28.435331,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985300,78,51.000333,-127.9235,131,NA,NA,115,NA,NA,NA,NA,0,NA,4,NA,7,701,113.741326,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985301,79,51,-128.191833,131,NA,NA,100,NA,NA,NA,NA,0,NA,1,NA,7,698,28.557546,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985304,82,51.498,-128.161166,132,NA,NA,80,NA,NA,NA,NA,0,NA,1,NA,7,701,28.435331,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985305,83,51.333333,-128.210166,132,NA,NA,78,NA,NA,NA,NA,0,NA,3,NA,7,701,85.305994,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,985306,84,51.332166,-127.943,132,NA,NA,138,NA,NA,NA,NA,0,NA,4,NA,7,695,114.723265,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1044844,6,52.665666,-129.804666,133,NA,NA,197,NA,NA,NA,NA,0,NA,1,NA,7,701,28.435331,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1044852,14,52.517333,-129.531333,133,NA,NA,100,NA,NA,NA,NA,0,NA,2,NA,7,700,56.951906,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1044867,29,51.854833,-130.8605,133,NA,NA,188,NA,NA,NA,NA,0,NA,1,NA,7,657,30.339676,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074462,1,53.3485,-132.816666,134,NA,NA,131,NA,NA,NA,NA,0,NA,4,NA,7,696,114.558433,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074466,5,53.984,-133.416666,134,NA,NA,78,NA,NA,NA,NA,0,NA,13,NA,7,700,370.187395,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074470,9,54.151166,-133.15,134,NA,NA,67,NA,NA,NA,NA,0,NA,11,NA,7,692,316.856707,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074473,12,54.152666,-132.5665,134,NA,NA,87,NA,NA,NA,NA,0,NA,3,NA,7,696,85.918825,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074476,15,54.183333,-132.283333,134,NA,NA,89,NA,NA,NA,NA,0,NA,1,NA,7,695,28.680816,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074477,16,54.151333,-132,134,NA,NA,67,NA,NA,NA,NA,0,NA,1,NA,7,696,28.639608,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074481,20,54.317166,-131.433333,134,NA,NA,168,NA,NA,NA,NA,0,NA,1,NA,7,698,28.557546,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074482,21,54.472333,-131.4595,134,NA,NA,149,NA,NA,NA,NA,0,NA,1,NA,7,697,28.598518,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074483,22,54.516666,-131.150166,134,NA,NA,140,NA,NA,NA,NA,0,NA,5,NA,7,698,142.787732,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074484,23,54.3495,-131.150166,134,NA,NA,65,NA,NA,NA,NA,0,NA,28,NA,7,694,804.220011,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074486,25,53.349166,-130.583333,134,NA,NA,87,NA,NA,NA,NA,0,NA,3,NA,7,695,86.042449,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
14,71,"4XE","2005 IPHC Longline Survey",NA,2005,1074491,30,52.850833,-130.583333,134,NA,NA,111,NA,NA,NA,NA,0,NA,1,NA,7,693,28.763589,"International Pacific Halibut Commission Fishery-Independent Setline Survey","IPHC FISS","sunflower starfish","pycnopodia helianthoides","sunflower starfish"
