H_key,Line,species,weight,estimated,num_caught,num_per_kg,SetNum,Year,Month,Day,soak_hrs,MinDepth,MaxDepth,DepthUnit,StatArea,SubArea,GeogLoc,StartLatDeg,StartLatMin,StartLongDeg,StartLongMin,TrapSpacing
18869,1,4TA,0.5,TRUE,1,,4,2018,1,5,408,2,5,M,12,26,Beware Passage,50,35.88899994,126,34.15000153,
18873,1,4TA,1,TRUE,5,,8,2018,1,5,24,10,20,M,12,26,Canoe Passage,50,36.49100113,126,34.51499939,40
18878,1,4TA,1,TRUE,1,,5,2018,1,8,46,5,20,M,12,26,Beware Cove,50,35.71099854,126,32.89300156,100
17784,4,4XE,,TRUE,1,,27,2016,5,30,19,-1.399999976,0,M,6,12,Head of Racey Inlet,52,50.79100037,129,1.092000008,10
17858,1,4XE,5,TRUE,2,,1,2016,10,5,100,10,15,M,17,14,Nanaimo,49,10.0880003,123,55.41699982,30
17863,1,4TA,5,TRUE,2,,2,2016,10,12,74,10,10,M,19,5,Sidney Spit,48,38.9659996,123,20.81200027,30
17869,1,4TA,1.5,TRUE,1,,1,2016,10,13,23,20,20,M,19,5,Miners Ch,48,37.56700134,123,18.16900063,30
17876,1,4XE,2.5,TRUE,2,,1,2016,10,26,123,30,30,M,17,13,Dept Bay,49,12.2840004,123,57.68799973,30
17889,1,4XE,3.5,TRUE,3,,1,2016,11,2,23,10,10,M,24,9,Lemmons,49,13.69200039,125,50.83200073,30
17890,1,4TA,1.5,TRUE,1,,2,2016,11,2,24,10,10,M,24,9,Browning,49,8.50399971,125,52.99399948,30
17902,1,4XE,0.5,TRUE,1,,1,2016,11,21,72,6,18,M,28,11,Burnaby,49,17.57099915,122,58.16600037,50
17903,1,4XE,1,TRUE,2,,2,2016,11,21,72,15,25,M,28,11,Goss Point,49,17.59600067,122,55.65599823,50
17904,1,4XE,1,TRUE,2,,3,2016,11,21,72,11,14,M,28,11,Deep Cove,49,17.54700089,122,54.33800125,50
18412,1,4XE,2.5,TRUE,2,,4,2017,5,22,50,20,20,M,19,5,South of James,48,33.08300018,123,20.28499985,30
19544,1,4TA,1,TRUE,1,,5,2018,7,10,23,14,15,M,12,26,Beware Cove,50,35.5890007,126,32.51499939,200
19549,1,4TA,2.400000095,TRUE,1,,3,2018,7,11,20,2,10,M,12,26,Cutter Cove,50,37.13199997,126,15.77400017,140
19474,2,4TA,2,TRUE,3,,3,2018,6,11,96,0,2,M,12,26,Canoe Pass,50,37.16199875,126,31.44000053,20
15510,1,4XE,0.5,TRUE,1,2,4,2014,5,9,19,78,80,M,29,6,CANOE,49,2.137000084,123,15.86600018,40
15516,1,4XE,2,TRUE,4,2,10,2014,5,10,24,17,21,M,29,6,CPN,49,0.758000016,123,10.63300037,40
15517,1,4XE,0.5,TRUE,1,2,11,2014,5,10,24,38,40,M,29,6,CPN,49,0.782999992,123,11.09000015,40
15521,1,4XE,0.300000012,TRUE,1,3,15,2014,5,11,18,15,16,M,29,8,BBEHOLE,49,0.229000002,122,51.06999969,100
15523,2,4XE,2.5,TRUE,3,1,17,2014,5,11,20,6,7,M,29,8,BBWB,49,0.200000003,122,56.50500107,100
15524,1,4XE,2.299999952,TRUE,5,2,18,2014,5,11,19,5,7,M,29,8,BBRIV,49,0.748000026,122,56.35900116,100
15525,2,4XE,0.5,TRUE,2,4,19,2014,5,11,19,3,5,M,29,8,BBRKWO,49,1.491000056,122,55.59500122,100
15527,1,4XE,1,TRUE,1,1,21,2014,5,11,25,8,10,M,29,7,CPB,49,1.190000057,123,8.545000076,100
15528,2,4XE,0.699999988,TRUE,2,3,22,2014,5,12,20,5,6,M,29,7,CPB,49,0.782000005,123,9.751999855,100
15565,1,4XE,0.600000024,TRUE,1,2,59,2014,5,16,16,80,81,M,29,3,SANDH,49,8.694000244,123,18.11499977,40
15778,2,4XE,6,TRUE,3,,2,2014,9,15,26,10,10,M,12,6,Village,50,35.31000137,126,39.05599976,30
15778,1,4TA,1.5,TRUE,1,,2,2014,9,15,26,10,10,M,12,6,Village,50,35.31000137,126,39.05599976,30
15779,1,4XE,1.5,TRUE,1,,1,2014,9,16,120,4,4,M,12,39,Health Bay,50,41.53900146,126,34.65499878,30
15780,1,4XE,2.5,TRUE,2,,2,2014,9,16,292,30,30,M,12,6,Indian Channel,50,35.98600006,126,37.52299881,30
15782,2,4TA,2,TRUE,1,,1,2014,9,20,48,35,40,M,17,13,Nanaimo,49,12.31200027,123,56.90999985,30
15782,1,4XE,1.5,TRUE,2,,1,2014,9,20,48,35,40,M,17,13,Nanaimo,49,12.31200027,123,56.90999985,30
15783,1,4TA,1.75,TRUE,3,,1,2014,9,23,23,5,7,M,4,12,Kitson Is,54,11.78999996,130,20.0720005,40
15784,1,4TA,2.450000048,TRUE,8,,2,2014,9,23,24,3,3,M,4,12,Kitson,54,11.18400002,130,19.87700081,40
15785,1,4TA,4.550000191,TRUE,11,,3,2014,9,23,24,3,3,M,4,12,Kitson,54,10.99300003,130,19.6760006,40
15786,1,4TA,0.5,TRUE,1,,4,2014,9,23,24,1,2,M,4,12,Tsum Tsadia,54,10.44900036,130,14.01599979,40
15787,1,4TA,0.5,TRUE,1,,5,2014,9,23,24,5,9,M,4,12,Kitson,54,10.81999969,130,17.34300041,40
15791,1,4XE,2.5,TRUE,3,,4,2014,9,25,74,20,20,M,19,5,North of James,48,38.76399994,123,22.1970005,30
15797,1,4XE,2.5,TRUE,3,,10,2014,9,25,52,20,20,M,19,5,Sidney Spit,48,38.88899994,123,20.86400032,30
16133,1,4XE,2.5,TRUE,2,,2,2014,12,1,74,13,15,M,24,9,Bronning,49,7.955999851,125,51.52299881,30
16136,1,4TA,1.5,TRUE,1,,1,2014,12,4,223,30,30,M,12,26,Clio Channel,50,33.44100189,126,29.34199905,30
15584,1,4XE,,FALSE,1,,16,2014,8,8,24,-1,-0.899999976,M,27,8,Julian Cove,50,29.06800079,127,36.44100189,10
15586,2,4XE,,FALSE,1,,18,2014,8,8,24,-1.600000024,6.199999809,M,27,8,Julian Cove,50,29.06599998,127,36.58000183,10
15602,2,4XE,,FALSE,2,,34,2014,8,10,22,-1.200000048,2.700000048,M,27,3,Galato Creek,50,31.77499962,128,1.047999978,10
15610,2,4XE,,FALSE,3,,42,2014,8,11,21,-0.899999976,7.300000191,M,27,10,Rupert Inlet Head,50,35.57300186,127,25.60300064,10
15617,2,4XE,,FALSE,1,,49,2014,8,12,22,-0.400000006,0,M,27,11,Coal Harbour,50,35.92399979,127,34.38299942,10
15619,2,4XE,,FALSE,4,,51,2014,8,12,22,1.299999952,2,M,27,11,Coal Harbour,50,35.92100143,127,34.39500046,10
15620,2,4XE,,FALSE,3,,52,2014,8,12,21,0.5,1.899999976,M,27,11,Coal Harbour,50,35.87400055,127,34.34400177,10
15627,2,4XE,,FALSE,5,,59,2014,8,14,24,0.300000012,4.400000095,M,27,10,Rupert Inlet Head,50,35.54299927,127,25.63800049,10
15628,2,4XE,,FALSE,6,,60,2014,8,14,24,0.100000001,11.19999981,M,27,10,Rupert Inlet Head,50,35.48600006,127,25.70700073,10
15629,3,4XE,,FALSE,5,,61,2014,8,14,24,-0.100000001,9.199999809,M,27,10,Rupert Inlet Head,50,35.43999863,127,25.72200012,10
15765,1,4TA,4.5,TRUE,3,,1,2014,9,4,52,15,15,M,24,9,Tofino,49,9.590000153,125,52.93399811,30
15766,1,4TA,2.5,TRUE,2,,2,2014,9,4,28,12,12,M,24,9,Bronning,49,8.892000198,125,53.20700073,30
15771,1,4TA,1,TRUE,1,,5,2014,9,5,26,15,15,M,24,9,Tofino,49,10.55099964,125,53.48300171,30
15772,1,4TA,2.5,TRUE,2,,6,2014,9,5,26,15,15,M,24,9,Lemmons,49,11.6260004,125,52.01100159,30
15774,1,4XE,2.5,TRUE,2,,1,2014,9,10,24,10,10,M,19,5,Sidney,48,36.96300125,123,21.26399994,30
15775,1,4XE,1,TRUE,1,,2,2014,9,10,24,10,10,M,19,5,Sidney,48,34.8390007,123,20.28899956,30
15777,1,4TA,3.5,TRUE,3,,1,2014,9,15,25,13,14,M,12,6,Village,50,35.9659996,126,38.63100052,30
16928,1,4XE,2.5,TRUE,2,,1,2016,2,22,24,9,10,M,12,6,Mound Bay,50,35.31900024,126,39.11100006,30
16929,1,4XE,1.5,TRUE,2,,2,2016,2,22,24,7,10,M,12,26,Canoe Pass,50,36.66500092,126,33.70100021,30
16937,3,4XE,,FALSE,2,,6,2014,5,12,15,-4.900000095,3.799999952,M,5,19,MONKTON INLET-1 SHALLOW,53,19.07900047,129,40.00099945,10
16938,2,4XE,,FALSE,1,,7,2014,5,12,15,-3.5,16.79999924,M,5,19,MONKTON INLET-2,53,19.78100014,129,36.97999954,10
16940,3,4XE,,FALSE,2,,9,2014,5,12,15,-5.099999905,13.19999981,M,5,19,MONKTON INLET-4,53,19.11100006,129,34.40800095,10
16941,1,4XE,,FALSE,6,,10,2014,5,13,18,-3.200000048,4.099999905,M,5,19,PORT STEPHENS-ROCK,53,20.50900078,129,40.90200043,10
16941,3,4TO,,FALSE,1,,10,2014,5,13,18,-3.200000048,4.099999905,M,5,19,PORT STEPHENS-ROCK,53,20.50900078,129,40.90200043,10
16942,2,4XE,,FALSE,2,,11,2014,5,13,18,-4.099999905,-3.400000095,M,5,19,PORT STEPHENS,53,20.33200073,129,39.96300125,10
16943,2,4XE,,FALSE,3,,12,2014,5,13,18,-1,6.5,M,5,19,PORT STEPHENS,53,20.37000084,129,42.02199936,10
16944,1,4XE,,FALSE,5,,13,2014,5,13,18,-3.299999952,1.5,M,5,19,PORT STEPHENS-2 MOUTH OF BAY,53,20.17499924,129,42.36399841,10
16946,3,4XE,,FALSE,1,,15,2014,5,14,20,-1.899999976,11.10000038,M,6,10,ANDERSON PASSAGE HEAD,53,8.272999763,129,32.11700058,10
17434,1,4XE,0.200000003,TRUE,1,,6,2016,2,23,166,37,37,M,101,10,4,54,10.92000008,131,43.69499969,
17591,1,4TA,2.5,TRUE,2,,6,2016,8,8,150,30,30,M,24,7,Yellow Bank,49,14.57299995,125,55.40399933,30
17592,1,4TA,1.5,TRUE,1,,7,2016,8,8,128,22,25,M,24,7,Yellow Bank,49,14.29500008,125,54.83800125,30
17598,1,4TA,2.5,TRUE,2,,4,2016,8,11,50,30,35,M,19,5,North of James,48,37.44200134,123,21.71699905,30
17599,1,4TA,1.5,TRUE,1,,5,2016,8,11,51,30,35,M,19,5,North of James,48,38.35300064,123,22.20299911,30
17601,1,4TA,2,TRUE,1,,7,2016,8,11,54,30,35,M,19,5,South of James,48,33.60599899,123,19.82900047,30
17605,1,4TA,0.5,TRUE,1,,1,2016,8,22,24,2,5,M,29,8,Boundary Bay,49,0.100000001,122,55.70299911,
13806,1,4TA,6,TRUE,9,,3,2013,5,10,48,10,15,M,19,5,Spit,48,39.08000183,123,20.85300064,100
13808,1,4TA,2.200000048,TRUE,6,,5,2013,5,10,48,10,15,M,19,5,James Island,48,32.7519989,123,19.28800011,100
13809,1,4TA,2.799999952,TRUE,7,,6,2013,5,10,22,8,12,M,19,5,Spit,48,39.02600098,123,20.66699982,150
13810,1,4TA,3.299999952,TRUE,9,,7,2013,5,10,22,8,12,M,19,5,Spit,48,38.4659996,123,20.55800056,150
13811,1,4TA,2.400000095,TRUE,6,,1,2013,5,11,20,20,25,M,18,3,Harbour,48,49.24000168,123,25.69799995,150
13812,1,4TA,6,TRUE,3,,1,2013,5,13,18,15,25,M,17,14,Jack Point,49,9.989999771,123,53.73400116,150
13813,1,4TA,2,TRUE,1,,2,2013,5,13,18,20,25,M,17,13,Dept Bay,49,11.89000034,123,57.63100052,150
13824,1,4TA,0.300000012,TRUE,1,,1,2013,5,20,20,15,20,M,24,9,Inlet,49,7.623000145,125,50.47600174,150
13825,1,4TA,0.200000003,TRUE,1,,2,2013,5,20,20,10,15,M,24,9,Inlet,49,7.852000237,125,50.53699875,150
13829,1,4TA,1.100000024,TRUE,4,,1,2013,5,27,72,8,12,M,19,5,Spit,48,38.49900055,123,20.71999931,100
13830,1,4TA,1.200000048,TRUE,4,,2,2013,5,27,72,8,12,M,19,5,Spit,48,39.55899811,123,20.86800003,100
13831,1,4TA,5,TRUE,2,,3,2013,5,27,72,8,12,M,19,5,Spit,48,39.05199814,123,20.84499931,100
13832,1,4TA,6.400000095,TRUE,9,,4,2013,5,27,72,8,12,M,19,5,Spit,48,38.82699966,123,20.57999992,100
13838,1,4TA,4.099999905,TRUE,7,,10,2013,5,27,22,8,12,M,19,5,Spit,48,39.11600113,123,20.75799942,150
13839,1,4TA,6.699999809,TRUE,5,,11,2013,5,27,22,8,12,M,19,5,Spit,48,38.63199997,123,20.64500046,150
13843,1,4TA,2.700000048,TRUE,3,,4,2013,5,28,19,20,25,M,18,3,Harbour,48,49.25899887,123,25.75,150
13844,1,4TA,2.599999905,TRUE,3,,5,2013,5,28,20,20,25,M,18,3,Harbour,48,49.95700073,123,26.99500084,150
13845,1,4TA,5.5,TRUE,4,,1,2013,5,30,17,15,25,M,17,15,Jack Point,49,10.2130003,123,53.74300003,100
14080,1,4TA,2.5,TRUE,3,,1,2013,7,16,51,6,7,M,24,9,Harbour,49,9.953000069,125,54.84500122,100
14081,1,4TA,1,TRUE,2,,2,2013,7,16,52,14,14,M,24,9,Lemmons,49,12.65999985,125,52.38000107,100
14083,1,4TA,2.5,TRUE,3,,4,2013,7,16,24,16,16,M,24,9,Lemmons,49,12.36800003,125,52.67599869,100
14085,2,4TA,1.5,TRUE,2,,1,2013,7,17,18,10,12,M,24,9,Lemmons,49,12.36200047,125,51.77500153,100
14091,1,4XE,2.5,TRUE,2,,1,2013,7,22,25,25,25,M,17,13,Dept Bay,49,12.06599998,123,57.86500168,100
14093,1,4TA,1.5,TRUE,2,,1,2013,7,23,76,20,20,M,19,5,Spit,48,38.23099899,123,20.54199982,100
14094,1,4TA,2.5,TRUE,4,,2,2013,7,23,78,10,10,M,19,5,Channel,48,36.60200119,123,19.0170002,100
14095,1,4XE,2.5,TRUE,3,,1,2013,7,24,21,5,8,M,19,5,James South,48,34.81200027,123,20.38299942,100
14096,1,4XE,0.5,TRUE,1,,2,2013,7,24,21,30,30,M,19,5,James North,48,37.37799835,123,21.86499977,100
14096,2,4TA,1.5,TRUE,2,,2,2013,7,24,21,30,30,M,19,5,James North,48,37.37799835,123,21.86499977,100
14098,1,4TA,1,TRUE,1,,4,2013,7,24,244,10,10,M,18,3,Harbour,48,50.98300171,123,28.70899963,100
13848,1,4TA,7,TRUE,3,,1,2013,5,30,22,12,15,M,24,9,Browning,49,8.508999825,125,52.78300095,100
13849,1,4TA,2,TRUE,1,,2,2013,5,30,22,13,13,M,24,9,Browning,49,8.395000458,125,52.13199997,100
13850,1,4XE,5,TRUE,2,,3,2013,5,30,23,13,13,M,24,9,Browning,49,7.992000103,125,51.66199875,100
13851,1,4TA,2,TRUE,5,,4,2013,5,30,52,15,15,M,24,9,Lemmons,49,12.51399994,125,52.87099838,100
13852,1,4XE,5,TRUE,1,,5,2013,5,30,100,16,16,M,24,6,Yellow Bank,49,14.20899963,125,56.81299973,100
13861,1,4TA,1,TRUE,3,,5,2013,6,12,96,32,61,M,4,12,Smith,54,12.07999992,130,20.33799934,90
13873,1,4TA,3,TRUE,4,,6,2013,6,14,24,20,25,M,18,3,Harbour,48,49.94599915,123,26.61499977,150
13874,1,4TA,0.200000003,TRUE,1,,1,2013,6,15,72,10,15,M,19,5,James Island,48,34.67200089,123,19.58699989,100
13875,1,4TA,0.100000001,TRUE,1,,2,2013,6,15,72,10,15,M,19,5,James Island,48,34.11199951,123,19.75499916,100
13876,1,4TA,0.600000024,TRUE,2,,3,2013,6,15,72,10,15,M,19,5,James Island,48,35.19499969,123,19.95000076,100
13877,1,4TA,2.099999905,TRUE,3,,4,2013,6,15,72,10,15,M,19,5,James Island,48,35.27000046,123,20.17700005,100
13878,1,4TA,4.099999905,TRUE,9,,5,2013,6,15,16,8,12,M,19,5,Spit,48,38.56200027,123,20.54599953,150
13879,1,4TA,7.199999809,TRUE,11,,6,2013,6,15,19,8,12,M,19,5,Spit,48,39.10699844,123,20.78199959,150
13957,5,4XE,,TRUE,3,,46,2013,6,5,19,-0.800000012,0,M,15,4,Grace Harbour,50,2.924000025,124,45.30699921,10
13959,2,4XE,,TRUE,1,,48,2013,6,5,19,-1.5,-1,M,15,4,Lancelot Inlet,50,3.575999975,124,42.02299881,10
13961,3,4XE,,TRUE,2,,50,2013,6,5,19,-1.5,1,M,15,4,Theodocia Inlet,50,4.092000008,124,41.51599884,10
13962,2,4XE,,TRUE,2,,51,2013,6,5,20,-1.5,1,M,15,4,Okeover Inlet,50,0.625,124,43.79000092,10
13985,2,4XE,,TRUE,1,,100,2013,6,12,18,-1.200000048,-1.200000048,M,18,5,Horton Bay,48,49.72600174,123,15.13799953,10
14001,1,4XE,1.200000048,TRUE,1,1,18,2013,5,12,18,20,20,M,28,7,spanish banks,49,17.3920002,123,14.07800007,40
14003,1,4XE,0.800000012,TRUE,1,1,20,2013,5,12,18,8,8,M,28,8,kits beach,49,16.66600037,123,10.72000027,40
14010,1,4XE,3.5,TRUE,7,2,27,2013,5,13,18,12,12,M,28,8,English Bay Beach North,49,17.57500076,123,9.618000031,40
14013,1,4XE,0.300000012,TRUE,1,3,30,2013,5,13,19,7,7,M,28,10,SASKWP,49,18.2859993,123,3.707000017,40
14014,1,4XE,3,TRUE,4,1,31,2013,5,13,20,12,29,M,28,10,Buoy Seafoods,49,17.65699959,123,3.068000078,40
14017,1,4XE,1.299999952,TRUE,3,2,34,2013,5,14,20,27,30,M,28,11,DANGEORGE,49,18.30800056,122,58.94900131,40
14018,1,4XE,0.300000012,TRUE,1,3,35,2013,5,14,19,28,37,M,28,11,ROCHE,49,17.90099907,122,57.74499893,40
10995,1,4TA,1.5,TRUE,2,,1,2010,5,27,19,20,25,M,17,14,Jack Point,49,9.840999603,123,53.91999817,30
10995,2,4XE,1,TRUE,1,,1,2010,5,27,19,20,25,M,17,14,Jack Point,49,9.840999603,123,53.91999817,30
10996,1,4XE,2,TRUE,3,,2,2010,5,27,18,5,15,M,17,13,Departure Bay,49,12.25399971,123,58.06999969,30
10998,1,4XE,3,TRUE,3,,1,2010,5,29,20,5,15,M,24,9,Lemmens,49,11.47900009,125,52.15100098,30
10999,1,4XE,6,TRUE,5,,2,2010,5,29,20,10,15,M,24,9,Lemmens,49,12.65100002,125,51.19200134,30
11000,1,4XE,2.5,TRUE,2,,3,2010,5,29,22,12,22,M,24,9,Browning,49,8.163999557,125,51.81900024,30
11001,2,4TA,3,TRUE,1,,4,2010,5,29,52,7,21,M,24,9,Lemmens,49,10.80000019,125,53.21900177,30
11002,1,4XE,4,TRUE,3,,5,2010,5,29,52,8,10,M,24,9,Lemmens,49,9.916999817,125,53.26900101,30
11003,1,4XE,7,TRUE,5,,6,2010,5,29,78,5,10,M,24,9,HBR,49,9.369000435,125,54.5870018,30
11004,1,4TA,5,TRUE,7,,1,2010,5,31,22,10,15,M,12,6,Village Channel,50,36.95800018,126,37.01100159,30
11006,2,4XE,2,TRUE,1,,3,2010,5,31,23,15,20,M,12,6,Mound Bay,50,35.3429985,126,38.61899948,30
11006,1,4TA,4,TRUE,3,,3,2010,5,31,23,15,20,M,12,6,Mound Bay,50,35.3429985,126,38.61899948,30
11007,1,4XE,4,TRUE,3,,4,2010,5,31,24,5,10,M,12,39,Retreat,50,40.81499863,126,34.38499832,30
11008,1,4TA,2,TRUE,1,,5,2010,5,31,24,12,18,M,12,39,Retreat,50,42.08100128,126,36.77000046,30
11058,1,4XE,0.200000003,TRUE,1,5,1,2010,4,14,17,15,15,M,29,8,BBEHOLE,49,0.175999999,122,50.87099838,100
11061,2,4XE,2,TRUE,5,2,4,2010,4,14,19,4,4,M,29,8,BBRIV,49,0.686999977,122,56.2840004,100
11065,3,4XE,0.400000006,TRUE,1,2,8,2010,4,15,23,59,61,M,29,6,CPN,49,0.93599999,123,12.45100021,40
11078,1,4XE,0.899999976,TRUE,4,4,21,2010,4,17,19,18,20,M,28,9,hollyburn,49,19.49699974,123,9.640999794,40
11082,1,4XE,0.899999976,TRUE,3,3,25,2010,4,17,18,7,8,M,28,6,dundarave,49,19.87999916,123,11.48099995,40
11083,1,4XE,0.400000006,TRUE,1,2,26,2010,4,17,18,8,10,M,28,9,Ferguson point,49,18.68199921,123,9.387999535,40
11105,1,4XE,0.400000006,TRUE,1,2,48,2010,4,20,20,10,37,M,28,10,bc sugar,49,17.16699982,123,5.002999783,40
11106,1,4XE,0.300000012,TRUE,1,3,49,2010,4,20,20,15,32,M,28,10,buoy seafood restaur,49,17.64800072,123,3.132999897,40
11107,1,4XE,0.400000006,TRUE,1,2,50,2010,4,20,21,15,15,M,28,10,SASKWP,49,18.27799988,123,3.753999949,40
11109,1,4XE,0.600000024,TRUE,1,2,52,2010,4,20,23,10,18,M,28,10,SULPHER,49,18.51199913,123,6.763000011,40
11111,1,4XE,1,TRUE,3,3,54,2010,4,21,20,25,30,M,28,11,DANGEORG 2,49,18.29899979,122,58.9640007,40
11112,1,4XE,2,TRUE,6,3,55,2010,4,21,20,31,39,M,28,11,ROCHE,49,17.88500023,122,57.69200134,40
11113,1,4XE,1,TRUE,4,4,56,2010,4,21,19,10,21,M,28,11,TRANSMTN,49,17.58799934,122,56.56399918,40
11118,1,4XE,1.5,TRUE,3,2,61,2010,4,22,19,14,16,M,28,8,english bay north,49,17.83099937,123,9.932999611,40
11119,1,4XE,0.200000003,TRUE,1,5,62,2010,4,22,18,9,9,M,28,8,english bay beach,49,17.5909996,123,9.376999855,40
11120,1,4XE,0.300000012,TRUE,1,3,63,2010,4,22,19,9,11,M,28,8,kits beach,49,16.68199921,123,10.09799957,40
11143,1,4TA,3,TRUE,3,,1,2010,6,1,95,5,10,M,18,3,HBR,48,50.89699936,123,29.48500061,30
11144,2,4TA,3,TRUE,2,,2,2010,6,1,95,14,20,M,18,3,HBR,48,50.66199875,123,27.17000008,30
11146,2,4XE,1,TRUE,1,,1,2010,6,2,21,14,20,M,18,3,HBR,48,50.10100174,123,26.51799965,30
11147,1,4XE,2,TRUE,7,,2,2010,6,2,22,30,35,M,18,3,HBR,48,49.99399948,123,25.47200012,30
11148,1,4TA,5,TRUE,3,,1,2010,6,3,20,10,15,M,19,5,James North,48,37.14899826,123,21.38199997,30
11149,1,4TA,1.5,TRUE,1,,2,2010,6,3,20,10,15,M,19,5,Sidney Spit,48,38.29600143,123,20.64999962,30
11150,1,4TA,4,TRUE,2,,3,2010,6,3,21,6,10,M,19,5,James South,48,34.5909996,123,20.30200005,30
11151,1,4XE,4,TRUE,3,,1,2010,6,4,143,5,7,M,20,6,HBR,48,21.93199921,123,43.18299866,30
11152,1,4XE,8,TRUE,5,,2,2010,6,4,143,13,15,M,20,6,HBR,48,21.63599968,123,43.15299988,30
11153,1,4XE,10,TRUE,6,,3,2010,6,4,20,6,10,M,20,6,HBR,48,22.0170002,123,43.63899994,30
11154,1,4XE,5,TRUE,4,,4,2010,6,4,20,5,5,M,20,6,HBR,48,21.95800018,123,43.34600067,30
11155,1,4TA,3,TRUE,1,,1,2010,6,8,49,5,7,M,24,8,HBR,49,9.37100029,125,55.54999924,30
11156,1,4TA,5,TRUE,3,,2,2010,6,8,51,10,15,M,24,8,HBR,49,8.930000305,125,55.27000046,30
11157,1,4TA,1.5,TRUE,1,,3,2010,6,8,51,5,7,M,24,9,HBR,49,9.885000229,125,55.01499939,30
11158,1,4XE,6,TRUE,4,,1,2010,6,9,24,10,12,M,24,9,Browning,49,8.833999634,125,52.67100143,30
11159,1,4XE,3,TRUE,2,,2,2010,6,9,24,10,15,M,24,8,HBR,49,9.296999931,125,55.02999878,30
11160,1,4XE,4,TRUE,3,,3,2010,6,9,25,5,10,M,24,9,Lemmens,49,12.65100002,125,51.19200134,30
11161,1,4TA,5,TRUE,3,,1,2010,6,10,240,10,15,M,17,13,Departure Bay,49,12.5,123,57.73500061,30
11162,1,4TA,5,TRUE,3,,1,2010,6,11,24,15,25,M,17,13,Departure Bay,49,12.25,123,58.04999924,30
11163,1,4TA,1.5,TRUE,1,,2,2010,6,11,24,20,30,M,17,14,Jack Point,49,9.831999779,123,53.84799957,30
11164,1,4XE,5,TRUE,4,,1,2010,6,15,22,10,20,M,19,5,James North,48,37.20899963,123,21.81500053,30
11165,1,4XE,7,TRUE,6,,2,2010,6,15,22,5,10,M,19,5,James South,48,35.00400162,123,21.01000023,30
11167,1,4XE,6,TRUE,3,,1,2010,6,16,20,15,20,M,18,3,HBR,48,50.15599823,123,26.81800079,30
11170,1,4XE,4,TRUE,3,,4,2010,6,16,101,8,12,M,19,5,James South,48,34.70399857,123,20.78300095,30
11171,1,4XE,2,TRUE,1,,5,2010,6,16,101,10,15,M,19,5,James South,48,35.42900085,123,19.40200043,30
11172,1,4XE,5,TRUE,4,,1,2010,6,17,122,20,25,M,18,3,HBR,48,48.84000015,123,25.29599953,30
11174,1,4XE,6,TRUE,4,,1,2010,6,18,95,8,10,M,20,6,HBR,48,21.60400009,123,42.70899963,30
11175,1,4XE,3,TRUE,2,,2,2010,6,18,95,13,16,M,20,6,HBR,48,22.13299942,123,42.86100006,30
11176,1,4XE,4,TRUE,3,,3,2010,6,18,22,8,12,M,20,6,HBR,48,22.00900078,123,43.34799957,30
11177,1,4XE,2,TRUE,1,,4,2010,6,18,22,5,10,M,20,6,HBR,48,22.02199936,123,43.63700104,30
11178,2,4TA,4,TRUE,4,,1,2010,6,21,21,20,26,M,12,6,Indian Channel,50,35.50899887,126,37.12599945,30
11179,1,4XE,10,TRUE,6,,2,2010,6,21,21,6,10,M,12,26,Canoe Passage,50,36.68199921,126,33.5320015,30
11181,1,4XE,5,TRUE,3,,4,2010,6,21,98,10,10,M,12,6,Maud Is - Pearl Is,50,37.14500046,126,35.99000168,30
11182,1,4XE,7,TRUE,5,,5,2010,6,21,98,8,12,M,12,26,Canoe Pass.,50,36.57300186,126,34.30899811,30
11183,1,4TA,6,TRUE,3,,1,2010,6,22,23,10,15,M,12,39,Retreat,50,41.10900116,126,35.4070015,30
11184,1,4TA,2,TRUE,1,,2,2010,6,22,24,6,14,M,12,39,Grebe Cove,50,42.61600113,126,37.94800186,30
11186,1,4XE,15,TRUE,10,,1,2010,6,23,99,7,10,M,24,8,Stubbs Is W,49,9.583000183,125,56.72499847,30
11188,1,4XE,10,TRUE,5,,1,2010,6,24,22,10,15,M,24,8,Duffin Passage,49,9.296999931,125,55.02999878,30
11189,1,4XE,7,TRUE,3,,2,2010,6,24,22,10,15,M,24,9,HBR,49,9.378000259,125,54.59400177,30
11191,1,4TA,15,TRUE,8,,1,2010,6,25,22,20,25,M,17,14,Jack Point,49,9.831999779,123,53.84799957,30
11192,1,4TA,5,TRUE,3,,2,2010,6,25,22,20,25,M,17,13,Departure Bay,49,12.27099991,123,57.98099899,30
11192,2,4XE,4,TRUE,3,,2,2010,6,25,22,20,25,M,17,13,Departure Bay,49,12.27099991,123,57.98099899,30
11207,1,4XE,0.5,TRUE,1,,6,2010,7,8,24,30,40,M,28,7,English Bay,49,19.4810009,123,10.52400017,50
11215,1,4XE,1,TRUE,1,,1,2010,7,16,24,70,75,M,29,6,Steveston,49,0.832000017,123,12.94999981,30
11583,2,4XE,0.400000006,TRUE,1,,1,2010,10,27,21,58,60,M,28,7,Spanish Bank,49,17.82900047,123,14.35700035,40
11223,1,4TA,3,TRUE,2,,1,2010,7,8,20,30,35,M,19,5,James North,48,37.39500046,123,21.18199921,30
11224,1,4XE,5,TRUE,3,,2,2010,7,8,20,8,10,M,19,5,James South,48,34.80799866,123,20.83300018,30
11225,1,4XE,2,TRUE,1,,3,2010,7,8,21,6,10,M,19,5,Spit,48,38.31399918,123,20.95700073,30
